"","Transect_id","year","Analysis type","Basal_cm","Canopy_cm","Total_cm","Transect_cm","Code","Status","Full_name","RevBI","FS_BAND","TRT","PctC","Growth_form","Origin","Plant","fullname_old","code_old","fullname_new","code_new","RowNum"
"405","1mbs2",2008,"entire",2,0,2,5005,"hier","live","Hieracium spp.","Mod","FS","Seeded",0,"F",NA,"y","hieracium spp.","hier","hieracium spp.","hier",956
"406","1mbs2",2008,"entire",0,19,19,5005,"gras","live","Unidentified grass","Mod","FS","Seeded",0.37962037962038,"G",NA,"y","unidentified grass","gras","unidentified grass","gras",962
"407","1mbs2",2008,"entire",0,118,118,5005,"soxx","live","Solidago spp.","Mod","FS","Seeded",2.35764235764236,"F",NA,"y","solidago spp.","soxx","solidago spp.","soxx",963
"408","1mbs2",2013,"entire",3893,0,3893,5015,"bare","live","Bare","Mod","FS","Seeded",0,"F",NA,"n","bare","bare","bare","bare",968
"409","1mbs2",2013,"entire",588,0,588,5015,"litt","live","Litter","Mod","FS","Seeded",0,"L",NA,"n","litter","litt","litter","litt",969
"410","1mbs2",2013,"entire",102,0,102,5015,"wood","live","Wood","Mod","FS","Seeded",0,"L",NA,"n","wood","wood","wood","wood",971
"411","1mbs2",2013,"entire",101,21,122,5015,"rock","live","Rock","Mod","FS","Seeded",0.418743768693918,"B",NA,"n","rock","rock","rock","rock",972
"412","1mbs2",2013,"entire",19,99,118,5015,"soxx","live","Solidago spp.","Mod","FS","Seeded",1.9740777666999,"F",NA,"y","solidago spp.","soxx","solidago spp.","soxx",973
"413","1mbs2",2013,"entire",12,24,36,5015,"oexx","live","Oenothera sp.","Mod","FS","Seeded",0.478564307078764,"F",NA,"y","oenothera sp.","oexx","oenothera sp.","oexx",974
"414","1mbs2",2013,"entire",3,70,73,5015,"caxx","live","Carex spp.","Mod","FS","Seeded",1.39581256231306,"G",NA,"y","carex spp.","caxx","carex spp.","caxx",976
"415","1mbs2",2016,"entire",2112,0,2112,5000,"bare","live","Bare","Mod","FS","Seeded",0,"F",NA,"n","bare","bare","bare","bare",983
"416","1mbs2",2016,"entire",1889,150,2039,5000,"litt","live","Litter","Mod","FS","Seeded",3,"L",NA,"n","litter","litt","litter","litt",984
"417","1mbs2",2016,"entire",202,6,208,5000,"rock","live","Rock","Mod","FS","Seeded",0.12,"B",NA,"n","rock","rock","rock","rock",986
"418","1mbs2",2016,"entire",171,810,981,5000,"gras","live","Unidentified grass","Mod","FS","Seeded",16.2,"G",NA,"y","unidentified grass","gras","unidentified grass","gras",987
"419","1mbs2",2016,"entire",54,0,54,5000,"moss","live","Moss","Mod","FS","Seeded",0,"C",NA,"n","moss","moss","moss","moss",988
"420","1mbs2",2016,"entire",19,6,25,5000,"wood","live","Wood","Mod","FS","Seeded",0.12,"L",NA,"n","wood","wood","wood","wood",989
"421","1mbs2",2016,"entire",9,0,9,5000,"gras","dead","Unidentified grass","Mod","FS","Seeded",0,"G",NA,"y","unidentified grass","gras","unidentified grass","gras",990
"422","1mbs2",2016,"entire",5,138,143,5000,"forb","live","Unidentified forb","Mod","FS","Seeded",2.76,"F",NA,"y","unidentified forb","forb","unidentified forb","forb",992
"423","1mbs2",2016,"entire",1,22,23,5000,"forb","dead","Unidentified forb","Mod","FS","Seeded",0.44,"F",NA,"y","unidentified forb","forb","unidentified forb","forb",993
"424","1mbs2",2019,"entire",1720,0,1720,5002,"bare","live","Bare","Mod","FS","Seeded",0,"F",NA,"n","bare","bare","bare","bare",998
"425","1mbs2",2019,"entire",1332,282,1614,5002,"litt","live","Litter","Mod","FS","Seeded",5.63774490203918,"L",NA,"n","litter","litt","litter","litt",999
"426","1mbs2",2019,"entire",202,0,202,5002,"rock","live","Rock","Mod","FS","Seeded",0,"B",NA,"n","rock","rock","rock","rock",1001
"427","1mbs2",2019,"entire",97,806,903,5002,"erxx","live","Erigeron spp.","Mod","FS","Seeded",16.1135545781687,"F",NA,"y","erigeron spp.","erxx","erigeron spp.","erxx",1003
"428","1mbs2",2019,"entire",70,0,70,5002,"moss","live","Moss","Mod","FS","Seeded",0,"C",NA,"n","moss","moss","moss","moss",1004
"429","1mbs2",2019,"entire",64,0,64,5002,"cryp","live","Cryptogam","Mod","FS","Seeded",0,"C",NA,"y","cryptogam","cryp","cryptogam","cryp",1006
"430","1mbs2",2019,"entire",62,83,145,5002,"agxx2","live","Agropyron sp.","Mod","FS","Seeded",1.6593362654938,"G",NA,"y","agropyron sp.","agxx2","agropyron sp.","agxx2",1007
"431","1mbs2",2019,"entire",42,2,44,5002,"wood","live","Wood","Mod","FS","Seeded",0.039984006397441,"L",NA,"n","wood","wood","wood","wood",1009
"432","1mbs2",2019,"entire",16,113,129,5002,"care","live","Carex spp.","Mod","FS","Seeded",2.25909636145542,"G",NA,"y","carex spp.","care","carex spp.","care",1012
"433","1mbs2",2019,"entire",10,0,10,5002,"shit","live","Animal feces","Mod","FS","Seeded",0,"L",NA,"n","animal feces","shit","animal feces","shit",1016
"434","1mbs2",2019,"entire",5,12,17,5002,"astr","live","Aster sp.","Mod","FS","Seeded",0.239904038384646,"F",NA,"y","aster sp.","astr","aster sp.","astr",1018
"435","1mbs2",2019,"entire",2,0,2,5002,"gras","live","Unidentified grass","Mod","FS","Seeded",0,"G",NA,"y","unidentified grass","gras","unidentified grass","gras",1020
"436","1mbs2",2019,"entire",1,10,11,5002,"comp","live","unknown Composite","Mod","FS","Seeded",0.199920031987205,"F",NA,"y","unknown composite","comp","unknown composite","comp",1021
"437","1mbs2",2019,"entire",0,6,6,5002,"forb","live","Unidentified forb","Mod","FS","Seeded",0.119952019192323,"F",NA,"y","unidentified forb","forb","unidentified forb","forb",1022
"438","1mbs2",2019,"entire",0,2,2,5002,"erxx","dead","Erigeron spp.","Mod","FS","Seeded",0.039984006397441,"F",NA,"y","erigeron spp.","erxx","erigeron spp.","erxx",1030
"439","1u1",1997,"entire",3292,0,3292,5000,"litt","live","Litter","Unburned","FS","Unseeded",0,"L",NA,"n","litter","litt","litter","litt",1031
"440","1u1",1997,"entire",773,0,773,5000,"rock","live","Rock","Unburned","FS","Unseeded",0,"B",NA,"n","rock","rock","rock","rock",1032
"441","1u1",1997,"entire",570,0,570,5000,"grav","live","Gravel","Unburned","FS","Unseeded",0,"B",NA,"n","gravel","grav","gravel","grav",1033
"442","1u1",1997,"entire",142,0,142,5000,"bare","live","Bare","Unburned","FS","Unseeded",0,"B",NA,"n","bare","bare","bare","bare",1034
"443","1u1",1997,"entire",53,37,90,5000,"wood","live","Wood","Unburned","FS","Unseeded",0.74,"L",NA,"n","wood","wood","wood","wood",1036
"444","1u1",1997,"entire",36,0,36,5000,"litt","live","litter","Unburned","FS","Unseeded",0,"L",NA,"n","litter","litt","litter","litt",1037
"445","1u1",1997,"entire",18,0,18,5000,"shit","live","Animal feces","Unburned","FS","Unseeded",0,"L",NA,"n","animal feces","shit","animal feces","shit",1038
"446","1u1",1997,"entire",9,3,12,5000,"gras","dead","Unidentified grass","Unburned","FS","Unseeded",0.06,"G",NA,"y","unidentified grass","gras","unidentified grass","gras",1040
"447","1u1",1997,"entire",5,238,243,5000,"casp","live","Carex spp.","Unburned","FS","Unseeded",4.76,"G",NA,"y","carex spp.","casp","carex spp.","casp",1042
"448","1u1",1997,"entire",0,10,10,5000,"forb","live","Unidentified forb","Unburned","FS","Unseeded",0.2,"F",NA,"y","unidentified forb","forb","unidentified forb","forb",1049
"449","1u1",1997,"entire",0,34,34,5000,"gras","live","Unidentified grass","Unburned","FS","Unseeded",0.68,"G",NA,"y","unidentified grass","gras","unidentified grass","gras",1051
"450","1u1",1997,"entire",0,10,10,5000,"cisp","live","Cirsium spp.","Unburned","FS","Unseeded",0.2,"F",NA,"y","cirsium spp.","cisp","cirsium spp.","cisp",1062
"451","1u1",1997,"entire",0,5,5,5000,"cisp","dead","Cirsium spp.","Unburned","FS","Unseeded",0.1,"F",NA,"y","cirsium spp.","cisp","cirsium spp.","cisp",1066
"452","1u1",1997,"entire",0,3,3,5000,"shru","live","Unidentified shrub","Unburned","FS","Unseeded",0.06,"S",NA,"y","unidentified shrub","shru","unidentified shrub","shru",1072
"453","1u1",1997,"entire",0,3,3,5000,"gras2","live","Unidentified grass","Unburned","FS","Unseeded",0.06,"G",NA,"y","unidentified grass","gras2","unidentified grass","gras2",1076
"454","1u1",1998,"entire",3969,0,3969,5000,"litt","live","Litter","Unburned","FS","Unseeded",0,"L",NA,"n","litter","litt","litter","litt",1077
"455","1u1",1998,"entire",503,7,510,5000,"rock","live","Rock","Unburned","FS","Unseeded",0.14,"B",NA,"n","rock","rock","rock","rock",1078
"456","1u1",1998,"entire",164,0,164,5000,"grav","live","Gravel","Unburned","FS","Unseeded",0,"B",NA,"n","gravel","grav","gravel","grav",1079
"457","1u1",1998,"entire",136,0,136,5000,"wood","live","Wood","Unburned","FS","Unseeded",0,"L",NA,"n","wood","wood","wood","wood",1080
"458","1u1",1998,"entire",122,0,122,5000,"bare","live","Bare","Unburned","FS","Unseeded",0,"B",NA,"n","bare","bare","bare","bare",1081
"459","1u1",1998,"entire",21,204,225,5000,"casp","live","Carex spp.","Unburned","FS","Unseeded",4.08,"G",NA,"y","carex spp.","casp","carex spp.","casp",1083
"460","1u1",1998,"entire",19,0,19,5000,"litt","live","litter","Unburned","FS","Unseeded",0,"L",NA,"n","litter","litt","litter","litt",1084
"461","1u1",1998,"entire",11,0,11,5000,"shit","live","Animal feces","Unburned","FS","Unseeded",0,"L",NA,"n","animal feces","shit","animal feces","shit",1085
"462","1u1",1998,"entire",5,1,6,5000,"forb","live","Unidentified forb","Unburned","FS","Unseeded",0.02,"F",NA,"y","unidentified forb","forb","unidentified forb","forb",1086
"463","1u1",1998,"entire",1,0,1,5000,"moss","live","Moss","Unburned","FS","Unseeded",0,"C",NA,"n","moss","moss","moss","moss",1091
"464","1u1",1998,"entire",0,39,39,5000,"gras","live","Unidentified grass","Unburned","FS","Unseeded",0.78,"G",NA,"y","unidentified grass","gras","unidentified grass","gras",1093
"465","1u1",1998,"entire",0,13,13,5000,"cisp","live","Cirsium spp.","Unburned","FS","Unseeded",0.26,"F",NA,"y","cirsium spp.","cisp","cirsium spp.","cisp",1106
"466","1u1",1998,"entire",0,37,37,5000,"tree","dead","Unidentified tree","Unburned","FS","Unseeded",0.74,"T",NA,"y","unidentified tree","tree","unidentified tree","tree",1110
"467","1u1",2008,"entire",4705,0,4705,5000,"litt","live","Litter","Unburned","FS","Unseeded",0,"L",NA,"n","litter","litt","litter","litt",1111
"468","1u1",2008,"entire",120,620,740,5000,"wood","live","Wood","Unburned","FS","Unseeded",12.4,"L",NA,"n","wood","wood","wood","wood",1112
"469","1u1",2008,"entire",93,0,93,5000,"bare","live","Bare","Unburned","FS","Unseeded",0,"B",NA,"n","bare","bare","bare","bare",1113
"470","1u1",2008,"entire",27,559,586,5000,"caxx","live","Carex spp.","Unburned","FS","Unseeded",11.18,"G",NA,"y","carex spp.","caxx","carex spp.","caxx",1114
"471","1u1",2008,"entire",22,0,22,5000,"rock","live","Rock","Unburned","FS","Unseeded",0,"B",NA,"n","rock","rock","rock","rock",1115
"472","1u1",2008,"entire",0,5,5,5000,"soxx","live","Solidago spp.","Unburned","FS","Unseeded",0.1,"F",NA,"y","solidago spp.","soxx","solidago spp.","soxx",1118
"473","1u1",2008,"entire",0,200,200,5000,"arxx","live","Aristida spp.","Unburned","FS","Unseeded",4,"G",NA,"y","aristida spp.","arxx","aristida spp.","arxx",1120
"474","1u1",2008,"entire",0,34,34,5000,"gexx","live","Geranium species","Unburned","FS","Unseeded",0.68,"F",NA,"y","geranium species","gexx","geranium species","gexx",1125
"475","1u1",2013,"entire",2364,40,2404,5010,"litt","live","Litter","Unburned","FS","Unseeded",0.798403193612774,"L",NA,"n","litter","litt","litter","litt",1133
"476","1u1",2013,"entire",1314,0,1314,5010,"rock","live","Rock","Unburned","FS","Unseeded",0,"B",NA,"n","rock","rock","rock","rock",1134
"477","1u1",2013,"entire",875,0,875,5010,"bare","live","Bare","Unburned","FS","Unseeded",0,"F",NA,"n","bare","bare","bare","bare",1135
"478","1u1",2013,"entire",288,0,288,5010,"pumc","live","Pumice soil","Unburned","FS","Unseeded",0,"B",NA,"n","pumice soil","pumc","pumice soil","pumc",1136
"479","1u1",2013,"entire",18,47,65,5010,"wood","live","Wood","Unburned","FS","Unseeded",0.93812375249501,"L",NA,"n","wood","wood","wood","wood",1138
"480","1u1",2013,"entire",16,121,137,5010,"cixx","live","Cirsium sp.","Unburned","FS","Unseeded",2.41516966067864,"F",NA,"y","cirsium sp.","cixx","cirsium sp.","cixx",1140
"481","1u1",2013,"entire",0,108,108,5010,"laxx","live","Lappula sp.","Unburned","FS","Unseeded",2.15568862275449,"F",NA,"y","lappula sp.","laxx","lappula sp.","laoc",1153
"482","1u1",2013,"entire",0,18,18,5010,"care","live","Carex spp.","Unburned","FS","Unseeded",0.359281437125749,"G",NA,"y","carex spp.","care","carex spp.","care",1159
"483","1u1",2013,"entire",0,10,10,5010,"astr","live","Aster sp.","Unburned","FS","Unseeded",0.199600798403194,"F",NA,"y","aster sp.","astr","aster sp.","astr",1160
"484","1u1",2016,"entire",2648,296,2944,5000,"litt","live","Litter","Unburned","FS","Unseeded",5.92,"L",NA,"n","litter","litt","litter","litt",1161
"485","1u1",2016,"entire",1346,0,1346,5000,"rock","live","Rock","Unburned","FS","Unseeded",0,"B",NA,"n","rock","rock","rock","rock",1162
"486","1u1",2016,"entire",320,0,320,5000,"bare","live","Bare","Unburned","FS","Unseeded",0,"F",NA,"n","bare","bare","bare","bare",1163
"487","1u1",2016,"entire",305,0,305,5000,"pumc","live","Pumice soil","Unburned","FS","Unseeded",0,"B",NA,"n","pumice soil","pumc","pumice soil","pumc",1164
"488","1u1",2016,"entire",128,922,1050,5000,"gras","live","Unidentified grass","Unburned","FS","Unseeded",18.44,"G",NA,"y","unidentified grass","gras","unidentified grass","gras",1165
"489","1u1",2016,"entire",93,363,456,5000,"wood","live","Wood","Unburned","FS","Unseeded",7.26,"L",NA,"n","wood","wood","wood","wood",1166
"490","1u1",2016,"entire",22,0,22,5000,"shit","live","Animal feces","Unburned","FS","Unseeded",0,"L",NA,"n","animal feces","shit","animal feces","shit",1169
"491","1u1",2016,"entire",11,336,347,5000,"forb","live","Unidentified forb","Unburned","FS","Unseeded",6.72,"F",NA,"y","unidentified forb","forb","unidentified forb","forb",1170
"492","1u1",2016,"entire",6,0,6,5000,"moss","live","Moss","Unburned","FS","Unseeded",0,"C",NA,"n","moss","moss","moss","moss",1172
"493","1u1",2016,"entire",5,11,16,5000,"forb","dead","Unidentified forb","Unburned","FS","Unseeded",0.22,"F",NA,"y","unidentified forb","forb","unidentified forb","forb",1173
"494","1u1",2016,"entire",0,2,2,5000,"subs","dead","Unidentified subshrub","Unburned","FS","Unseeded",0.04,"U",NA,"y","unidentified subshrub","subs","unidentified subshrub","subs",1176
"495","1u1",2016,"entire",0,23,23,5000,"subs","live","Unidentified subshrub","Unburned","FS","Unseeded",0.46,"U",NA,"y","unidentified subshrub","subs","unidentified subshrub","subs",1178
"496","1u1",2019,"entire",1931,317,2248,5000,"litt","live","Litter","Unburned","FS","Unseeded",6.34,"L",NA,"n","litter","litt","litter","litt",1179
"497","1u1",2019,"entire",1405,6,1411,5000,"rock","live","Rock","Unburned","FS","Unseeded",0.12,"B",NA,"n","rock","rock","rock","rock",1180
"498","1u1",2019,"entire",819,0,819,5000,"bare","live","Bare","Unburned","FS","Unseeded",0,"F",NA,"n","bare","bare","bare","bare",1181
"499","1u1",2019,"entire",267,479,746,5000,"wood","live","Wood","Unburned","FS","Unseeded",9.58,"L",NA,"n","wood","wood","wood","wood",1182
"500","1u1",2019,"entire",205,0,205,5000,"pumc","live","Pumice soil","Unburned","FS","Unseeded",0,"B",NA,"n","pumice soil","pumc","pumice soil","pumc",1183
"501","1u1",2019,"entire",21,72,93,5000,"agxx2","live","Agropyron sp.","Unburned","FS","Unseeded",1.44,"G",NA,"y","agropyron sp.","agxx2","agropyron sp.","agxx2",1189
"502","1u1",2019,"entire",17,0,17,5000,"shit","live","Animal feces","Unburned","FS","Unseeded",0,"L",NA,"n","animal feces","shit","animal feces","shit",1190
"503","1u1",2019,"entire",16,0,16,5000,"moss","live","Moss","Unburned","FS","Unseeded",0,"C",NA,"n","moss","moss","moss","moss",1191
"504","1u1",2019,"entire",8,42,50,5000,"care","live","Carex spp.","Unburned","FS","Unseeded",0.84,"G",NA,"y","carex spp.","care","carex spp.","care",1194
"505","1u1",2019,"entire",7,17,24,5000,"gras","live","Unidentified grass","Unburned","FS","Unseeded",0.34,"G",NA,"y","unidentified grass","gras","unidentified grass","gras",1195
"506","1u1",2019,"entire",2,26,28,5000,"arxx","live","Aristida spp.","Unburned","FS","Unseeded",0.52,"G",NA,"y","aristida spp.","arxx","aristida spp.","arxx",1202
"507","1u1",2019,"entire",0,17,17,5000,"erxx","live","Erigeron spp.","Unburned","FS","Unseeded",0.34,"F",NA,"y","erigeron spp.","erxx","erigeron spp.","erxx",1208
"508","1u1",2019,"entire",0,2,2,5000,"forb","live","Unidentified forb","Unburned","FS","Unseeded",0.04,"F",NA,"y","unidentified forb","forb","unidentified forb","forb",1212
"509","1u1",2019,"entire",0,9,9,5000,"chxx","live","Chenopodium sp.","Unburned","FS","Unseeded",0.18,"F",NA,"y","chenopodium sp.","chxx","chenopodium sp.","chxx",1213
"510","1u2",1997,"entire",2786,0,2786,5000,"litt","live","Litter","Unburned","FS","Unseeded",0,"L",NA,"n","litter","litt","litter","litt",1216
"511","1u2",1997,"entire",1235,0,1235,5000,"grav","live","Gravel","Unburned","FS","Unseeded",0,"B",NA,"n","gravel","grav","gravel","grav",1217
"512","1u2",1997,"entire",352,0,352,5000,"rock","live","Rock","Unburned","FS","Unseeded",0,"B",NA,"n","rock","rock","rock","rock",1218
"513","1u2",1997,"entire",272,1,273,5000,"moss","live","Moss","Unburned","FS","Unseeded",0.02,"C",NA,"n","moss","moss","moss","moss",1219
"514","1u2",1997,"entire",137,20,157,5000,"wood","live","Wood","Unburned","FS","Unseeded",0.4,"L",NA,"n","wood","wood","wood","wood",1220
"515","1u2",1997,"entire",130,0,130,5000,"bare","live","Bare","Unburned","FS","Unseeded",0,"B",NA,"n","bare","bare","bare","bare",1221
"516","1u2",1997,"entire",42,0,42,5000,"root","live","Root","Unburned","FS","Unseeded",0,"T",NA,"n","root","root","root","root",1222
"517","1u2",1997,"entire",21,0,21,5000,"litt","live","litter","Unburned","FS","Unseeded",0,"L",NA,"n","litter","litt","litter","litt",1223
"518","1u2",1997,"entire",1,59,60,5000,"forb","live","Unidentified forb","Unburned","FS","Unseeded",1.18,"F",NA,"y","unidentified forb","forb","unidentified forb","forb",1226
"519","1u2",1997,"entire",0,8,8,5000,"gras2","live","Unidentified grass","Unburned","FS","Unseeded",0.16,"G",NA,"y","unidentified grass","gras2","unidentified grass","gras2",1233
"520","1u2",1997,"entire",0,29,29,5000,"casp","live","Carex spp.","Unburned","FS","Unseeded",0.58,"G",NA,"y","carex spp.","casp","carex spp.","casp",1236
"521","1u2",1998,"entire",3290,0,3290,5000,"litt","live","Litter","Unburned","FS","Unseeded",0,"L",NA,"n","litter","litt","litter","litt",1245
"522","1u2",1998,"entire",823,0,823,5000,"grav","live","Gravel","Unburned","FS","Unseeded",0,"B",NA,"n","gravel","grav","gravel","grav",1246
"523","1u2",1998,"entire",345,0,345,5000,"rock","live","Rock","Unburned","FS","Unseeded",0,"B",NA,"n","rock","rock","rock","rock",1247
"524","1u2",1998,"entire",173,32,205,5000,"wood","live","Wood","Unburned","FS","Unseeded",0.64,"L",NA,"n","wood","wood","wood","wood",1248
"525","1u2",1998,"entire",165,0,165,5000,"moss","live","Moss","Unburned","FS","Unseeded",0,"C",NA,"n","moss","moss","moss","moss",1249
"526","1u2",1998,"entire",54,0,54,5000,"bare","live","Bare","Unburned","FS","Unseeded",0,"B",NA,"n","bare","bare","bare","bare",1250
"527","1u2",1998,"entire",51,0,51,5000,"root","live","Root","Unburned","FS","Unseeded",0,"T",NA,"n","root","root","root","root",1251
"528","1u2",1998,"entire",21,0,21,5000,"litt","live","litter","Unburned","FS","Unseeded",0,"L",NA,"n","litter","litt","litter","litt",1254
"529","1u2",1998,"entire",15,0,15,5000,"shit","live","Animal feces","Unburned","FS","Unseeded",0,"L",NA,"n","animal feces","shit","animal feces","shit",1255
"530","1u2",1998,"entire",11,3,14,5000,"fung","live","Fungus","Unburned","FS","Unseeded",0.06,"M",NA,"n","fungus","fung","fungus","fung",1256
"531","1u2",1998,"entire",0,11,11,5000,"forb","live","Unidentified forb","Unburned","FS","Unseeded",0.22,"F",NA,"y","unidentified forb","forb","unidentified forb","forb",1260
"532","1u2",1998,"entire",0,12,12,5000,"casp","live","Carex spp.","Unburned","FS","Unseeded",0.24,"G",NA,"y","carex spp.","casp","carex spp.","casp",1262
"533","1u2",1998,"entire",0,4,4,5000,"gras2","live","Unidentified grass","Unburned","FS","Unseeded",0.08,"G",NA,"y","unidentified grass","gras2","unidentified grass","gras2",1266
"534","1u2",2008,"entire",2654,0,2654,5000,"litt","live","Litter","Unburned","FS","Unseeded",0,"L",NA,"n","litter","litt","litter","litt",1268
"535","1u2",2008,"entire",1349,0,1349,5000,"bare","live","Bare","Unburned","FS","Unseeded",0,"B",NA,"n","bare","bare","bare","bare",1269
"536","1u2",2008,"entire",357,0,357,5000,"rock","live","Rock","Unburned","FS","Unseeded",0,"B",NA,"n","rock","rock","rock","rock",1270
"537","1u2",2008,"entire",161,0,161,5000,"moss","live","Moss","Unburned","FS","Unseeded",0,"C",NA,"n","moss","moss","moss","moss",1272
"538","1u2",2008,"entire",122,3,125,5000,"wood","live","Wood","Unburned","FS","Unseeded",0.06,"L",NA,"n","wood","wood","wood","wood",1273
"539","1u2",2008,"entire",10,50,60,5000,"caxx","live","Carex spp.","Unburned","FS","Unseeded",1,"G",NA,"y","carex spp.","caxx","carex spp.","caxx",1276
"540","1u2",2008,"entire",7,126,133,5000,"sexx","live","Senecio sp.","Unburned","FS","Unseeded",2.52,"F",NA,"y","senecio sp.","sexx","senecio sp.","sexx",1277
"541","1u2",2008,"entire",0,54,54,5000,"soxx","live","Solidago spp.","Unburned","FS","Unseeded",1.08,"F",NA,"y","solidago spp.","soxx","solidago spp.","soxx",1280
"542","1u2",2013,"entire",2255,69,2324,5010,"litt","live","Litter","Unburned","FS","Unseeded",1.37724550898204,"L",NA,"n","litter","litt","litter","litt",1286
"543","1u2",2013,"entire",1472,0,1472,5010,"pumc","live","Pumice soil","Unburned","FS","Unseeded",0,"B",NA,"n","pumice soil","pumc","pumice soil","pumc",1287
"544","1u2",2013,"entire",745,0,745,5010,"bare","live","Bare","Unburned","FS","Unseeded",0,"F",NA,"n","bare","bare","bare","bare",1288
"545","1u2",2013,"entire",260,0,260,5010,"rock","live","Rock","Unburned","FS","Unseeded",0,"B",NA,"n","rock","rock","rock","rock",1289
"546","1u2",2013,"entire",70,23,93,5010,"wood","live","Wood","Unburned","FS","Unseeded",0.459081836327345,"L",NA,"n","wood","wood","wood","wood",1291
"547","1u2",2013,"entire",12,0,12,5010,"shit","live","Animal feces","Unburned","FS","Unseeded",0,"L",NA,"n","animal feces","shit","animal feces","shit",1293
"548","1u2",2013,"entire",8,27,35,5010,"caxx","live","Carex spp.","Unburned","FS","Unseeded",0.538922155688623,"G",NA,"y","carex spp.","caxx","carex spp.","caxx",1294
"549","1u2",2013,"entire",7,0,7,5010,"moss","live","Moss","Unburned","FS","Unseeded",0,"C",NA,"n","moss","moss","moss","moss",1296
"550","1u2",2013,"entire",0,8,8,5010,"erxx2","dead","Eriogonum sp.","Unburned","FS","Unseeded",0.159680638722555,"F",NA,"y","eriogonum sp.","erxx2","eriogonum sp.","erxx2",1307
"551","1u2",2016,"entire",2069,77,2146,4968,"litt","live","Litter","Unburned","FS","Unseeded",1.54991948470209,"L",NA,"n","litter","litt","litter","litt",1309
"552","1u2",2016,"entire",1827,0,1827,4968,"pumc","live","Pumice soil","Unburned","FS","Unseeded",0,"B",NA,"n","pumice soil","pumc","pumice soil","pumc",1310
"553","1u2",2016,"entire",423,0,423,4968,"bare","live","Bare","Unburned","FS","Unseeded",0,"F",NA,"n","bare","bare","bare","bare",1311
"554","1u2",2016,"entire",355,2400,2755,4968,"gras","live","Unidentified grass","Unburned","FS","Unseeded",48.3091787439614,"G",NA,"y","unidentified grass","gras","unidentified grass","gras",1312
"555","1u2",2016,"entire",56,45,101,4968,"wood","live","Wood","Unburned","FS","Unseeded",0.905797101449275,"L",NA,"n","wood","wood","wood","wood",1315
"556","1u2",2016,"entire",10,0,10,4968,"gras","dead","Unidentified grass","Unburned","FS","Unseeded",0,"G",NA,"y","unidentified grass","gras","unidentified grass","gras",1317
"557","1u2",2016,"entire",7,558,565,4968,"forb","live","Unidentified forb","Unburned","FS","Unseeded",11.231884057971,"F",NA,"y","unidentified forb","forb","unidentified forb","forb",1318
"558","1u2",2016,"entire",0,35,35,4968,"forb","dead","Unidentified forb","Unburned","FS","Unseeded",0.70450885668277,"F",NA,"y","unidentified forb","forb","unidentified forb","forb",1319
"559","1u2",2019,"entire",1893,0,1893,5030,"pumc","live","Pumice soil","Unburned","FS","Unseeded",0,"B",NA,"n","pumice soil","pumc","pumice soil","pumc",1321
"560","1u2",2019,"entire",1393,506,1899,5030,"litt","live","Litter","Unburned","FS","Unseeded",10.0596421471173,"L",NA,"n","litter","litt","litter","litt",1322
"561","1u2",2019,"entire",616,0,616,5030,"bare","live","Bare","Unburned","FS","Unseeded",0,"F",NA,"n","bare","bare","bare","bare",1323
"562","1u2",2019,"entire",284,0,284,5030,"rock","live","Rock","Unburned","FS","Unseeded",0,"B",NA,"n","rock","rock","rock","rock",1325
"563","1u2",2019,"entire",32,0,32,5030,"moss","live","Moss","Unburned","FS","Unseeded",0,"C",NA,"n","moss","moss","moss","moss",1329
"564","1u2",2019,"entire",13,42,55,5030,"wood","live","Wood","Unburned","FS","Unseeded",0.834990059642147,"L",NA,"n","wood","wood","wood","wood",1332
"565","1u2",2019,"entire",12,0,12,5030,"shit","live","Animal feces","Unburned","FS","Unseeded",0,"L",NA,"n","animal feces","shit","animal feces","shit",1333
"566","1u2",2019,"entire",7,46,53,5030,"comp","live","unknown Composite","Unburned","FS","Unseeded",0.914512922465209,"F",NA,"y","unknown composite","comp","unknown composite","comp",1334
"567","1u2",2019,"entire",0,6,6,5030,"care","live","Carex spp.","Unburned","FS","Unseeded",0.119284294234592,"G",NA,"y","carex spp.","care","carex spp.","care",1342
"568","1u2",2019,"entire",0,2,2,5030,"gras","live","Unidentified grass","Unburned","FS","Unseeded",0.0397614314115308,"G",NA,"y","unidentified grass","gras","unidentified grass","gras",1345
"569","2has1",1997,"entire",3312,0,3312,5000,"bare","live","Bare","High","FS","Seeded",0,"B",NA,"n","bare","bare","bare","bare",1352
"570","2has1",1997,"entire",1395,0,1395,5000,"litt","live","Litter","High","FS","Seeded",0,"L",NA,"n","litter","litt","litter","litt",1353
"571","2has1",1997,"entire",31,0,31,5000,"wood","live","Wood","High","FS","Seeded",0,"L",NA,"n","wood","wood","wood","wood",1356
"572","2has1",1997,"entire",18,0,18,5000,"shit","live","Animal feces","High","FS","Seeded",0,"L",NA,"n","animal feces","shit","animal feces","shit",1358
"573","2has1",1997,"entire",2,33,35,5000,"casp","live","Carex spp.","High","FS","Seeded",0.66,"G",NA,"y","carex spp.","casp","carex spp.","casp",1362
"574","2has1",1997,"entire",0,32,32,5000,"gras2","live","Unidentified grass","High","FS","Seeded",0.64,"G",NA,"y","unidentified grass","gras2","unidentified grass","gras2",1370
